"student_id","id","title","level","date","module","genre family","discipline","disciplinary group","grade","words","s-units","p-units","tables","figures","block quotes","formulae","lists","listlikes","abstract","w/s","s/p","macrotype","gender","year of birth","L1","education (UKA: all secondary education in UK; Ukn: n years of secondary education in UK; OSA: all secondary education overseas)","course","number_of_texts","complex"
"3040","3040b"," ",3,01/11/2005,"Understanding Leisure","essay","HLTM","SS","M",1994,67,21,0,0,1,0,0,0,0,29.8,3.2,"simple assignment","f",1984,"English","UKa","BSc (hons) Hospitality and Tourism Management",1,0
"3040","3040c"," ",3,01/11/2005,"Developing the hospitality Business","case study","HLTM","SS","M",4097,164,69,3,1,0,0,0,36,0,25,2.4,"simple assignment","f",1984,"English","UKa","BSc (hons) Hospitality and Tourism Management",1,1
"3040","3040d"," ",2,01/04/2005,"Managing People in International H &amp; T Industries","essay","HLTM","SS","M",1190,42,13,0,0,0,0,0,0,0,28.3,3.2,"simple assignment","f",1984,"English","UKa","BSc (hons) Hospitality and Tourism Management",1,0
"3041","3041a"," ",1,01/10/2005,"Understanding Hospitality Businesses","essay","HLTM","SS","D",2097,99,12,0,0,0,0,0,0,0,21.2,8.3,"simple assignment","f",1986,"English","UKa","Business and Tourism Management",1,0
"3041","3041b"," ",1,01/12/2005,"Context of Tourism","explanation","HLTM","SS","D",2020,95,22,0,7,0,0,0,4,0,21.3,4.3,"simple assignment","f",1986,"English","UKa","Business and Tourism Management",1,0
"3042","3042a","Trends seen and challenges faced by the City of Buenos Aires since December 2001",1,01/03/2003,"Tourism Concepts","case study","HLTM","SS","D",2168,71,31,0,4,0,0,0,5,0,30.5,2.3,"simple assignment","m",1983,"English","UKa","Tourism Management / Spanish Studies",1,1
"3042","3042b","Low-Cost Airlines: Virgin Blue (Australia)",2,01/10/2004,"Travel Trade","case study","HLTM","SS","M",2532,74,27,4,1,2,0,0,0,0,34.2,2.7,"simple assignment","m",1983,"English","UKa","Tourism Management / Spanish Studies",1,1
"3042","3042c","Destination Liverpool '08: Individual stakeholder analysis. (Merseytravel)",2,01/11/2004,"Strategic Management in Tourism","case study","HLTM","SS","D",2227,59,19,0,0,1,0,0,0,0,37.7,3.1,"simple assignment","m",1983,"English","UKa","Tourism Management / Spanish Studies",1,1
"3042","3042d","The impacts of indigenous culture based tourism in New Zealand: Ethnocentrism and its implications with regard to the commoditisation of Maori images &amp; symbols",2,01/03/2005,"Tourism Impact Analysis","essay","HLTM","SS","D",2540,74,22,0,2,3,0,0,0,0,34.3,3.4,"simple assignment","m",1983,"English","UKa","Tourism Management / Spanish Studies",1,1
"3042","3042e","Synthesising tourism behaviour theory and real-life experience: Analysis of issues and implications for tourism management",2,01/04/2005,"Tourist Behaviour","essay","HLTM","SS","D",2785,100,29,0,0,5,0,0,0,0,27.9,3.4,"simple assignment","m",1983,"English","UKa","Tourism Management / Spanish Studies",1,1
"3042","3042f","Analytical bibliographies",2,01/03/2005,"Tourism Impact Analysis","literature survey","HLTM","SS","D",2225,134,96,0,0,0,0,0,79,0,16.6,1.4,"complex but non-compound assignment (see notesStmt for details)","m",1983,"English","UKa","Tourism Management / Spanish Studies",1,1
"3042","3042g","Exploring the role of violence in selected contemporary Latin American cinema",3,01/10/2005,"Imagining Latin America: Cultures &amp; Literatures","essay","OTHER","AH","D",1603,45,10,0,0,0,0,1,0,0,35.6,4.5,"simple assignment","m",1983,"English","UKa","Tourism Management / Spanish Studies",1,0
"3042","3042h","Interventions of the United States in Latin America and their 21st century legacy",3,01/12/2005,"Imagining Latin America: Cultures &amp; Literatures","essay","OTHER","AH","D",1710,47,13,0,0,0,0,0,0,0,36.4,3.6,"simple assignment","m",1983,"English","UKa","Tourism Management / Spanish Studies",1,1
"3043","3043a","Research and Evaluation for the market entry of a luxury hotel in France",4,01/11/2005,"International Marketing Management","proposal","HLTM","SS","M",6952,309,74,0,0,8,0,0,0,0,22.5,4.2,"simple assignment","f",1978,"German","OSa","International Hotel &amp; Tourism Management",1,1
"3043","3043b","Development of a human resource strategy for a Luxury Hotel in France",4,01/12/2005,"International Human Resource Management","proposal","HLTM","SS","M",6431,330,72,0,0,10,0,0,0,1,19.5,4.6,"simple assignment","f",1978,"German","OSa","International Hotel &amp; Tourism Management",1,1
"3044","3044a"," ",4,01/10/2005,"Primate Conservation - Research Methods","proposal","Anthropology","SS","M",671,37,25,1,0,0,0,0,3,0,18.1,1.5,"simple assignment","m",1970,"Swedish","OSa","MSc Primate Conservation",1,1
"3044","3044b","Zoo Observation Essay",4,01/11/2005,"Primate Conservation - Research Methods","methodology recount","Anthropology","SS","M",1077,43,11,1,3,0,0,0,0,0,25,3.9,"simple assignment","m",1970,"Swedish","OSa","MSc Primate Conservation",1,1
"3044","3044c","Flagship Species fund small grantsprogramme application",4,01/12/2005,"Primate Conservation - Research Methods","proposal","Anthropology","SS","M",5303,219,64,2,0,0,0,4,3,1,24.2,3.4,"simple assignment","m",1970,"Swedish","OSa","MSc Primate Conservation",1,1
"3044","3044d","Annotated bibliography",4,01/12/2005,"Primate Diversity, Bio-geography and Status","literature survey","Anthropology","SS","M",6838,230,53,0,0,0,0,0,2,0,29.7,4.3,"simple assignment","m",1970,"Swedish","OSa","MSc Primate Conservation",1,1
"3045","3045a","Marketing Comment",4,01/11/2005,"Marketing Management for Publishing","exercise","Publishing","SS","D",541,20,15,0,0,0,0,0,6,0,27.1,1.3,"simple assignment","f",1979,"Italian","OSa","MA Publishing",1,1
"3045","3045b","Marketing Plan",4,01/12/2005,"Marketing Management for Publishing","proposal","Publishing","SS","D",2398,70,65,1,0,1,0,16,3,0,34.3,1.1,"compound assignment consisting of 0 parts (see notesStmt for details)","f",1979,"Italian","OSa","MA Publishing",1,1
"3045","3045c","Business of international publishing: BookSurge's acquisition by Amazon / Social, ethical and cultural aspect of international publishing: The value of books",4,01/03/2006,"International Publishing Management","case study","Publishing","SS","D",3094,99,91,1,0,0,0,2,31,0,31.3,1.1,"simple assignment","f",1979,"Italian","OSa","MA Publishing",2,0
"3045","3045d","A study of an issue related to publishing and language Tu vuo fa' il traduttore... ma se' nato in Italy Chances of making a living out of translation, knowing Italian",4,01/03/2006,"Publishing and Language Issues","explanation","Publishing","SS","D",2135,73,47,0,0,2,0,0,0,0,29.2,1.6,"simple assignment","f",1979,"Italian","OSa","MA Publishing",1,1
"3045","3045e","The criteria determining a book's potential in foreign countries: a case study",4,01/05/2006,"Publishing and Language Issues","case study","Publishing","SS","M",3525,88,64,2,1,10,0,1,3,0,40.1,1.4,"simple assignment","f",1979,"Italian","OSa","MA Publishing",1,1
"3046","3046a"," ",4,01/11/2005,"International Marketing Management","proposal","HLTM","SS","D",6443,274,61,1,0,0,0,0,0,0,23.5,4.5,"simple assignment","m",1980,"Norwegian","OSa","MSc Hotel and Tourism Management",1,1
"3047","3047a"," ",2,01/11/2004,"Strategic Management in Tourism","case study","HLTM","SS","M",2182,61,27,0,1,1,0,2,0,0,35.8,2.3,"simple assignment","f",1984,"Chinese unspecified","UK8","MSc International Travel and Tourism Management",1,1
"3047","3047b"," ",1,01/04/2004,"Tourism Concepts","case study","HLTM","SS","M",3189,134,40,2,13,0,0,0,0,0,23.8,3.4,"simple assignment","f",1984,"Chinese unspecified","UK8","MSc International Travel and Tourism Management",1,1
"3047","3047c","Ethnographic journal entries - A cross culture experience",2,01/11/2005,"Cross-Cultural issues in Global Communication","narrative recount","HLTM","SS","M",2131,73,19,0,1,0,0,0,0,0,29.2,3.8,"simple assignment","f",1984,"Chinese unspecified","UK8","MSc International Travel and Tourism Management",1,1
"3047","3047d"," ",2,01/12/2005,"Strategic Management in Tourism","case study","HLTM","SS","M",2559,113,34,0,0,0,0,0,0,1,22.6,3.3,"simple assignment","f",1984,"Chinese unspecified","UK8","MSc International Travel and Tourism Management",1,1
"3047","3047e","Tourism Sectors: Transport / Airlines / Virgin Atlantic",1,01/04/2004,"Tourism Concepts","case study","HLTM","SS","M",1719,75,21,0,9,0,0,0,0,0,22.9,3.6,"simple assignment","f",1984,"Chinese unspecified","UK8","MSc International Travel and Tourism Management",1,1
"3048","3048a","MARKETING PLAN ASSIGNMENT - Scenario 1- Book Publishing - Cambridge University Press - The Illustrated History of the Middle East",4,01/12/2005,"Marketing Management for Publishing","proposal","Publishing","SS","D",2643,128,58,1,1,0,0,1,15,0,20.6,2.2,"simple assignment","f",1984,"English","UKa","MA Publishing",1,1
"3048","3048b","The Publisher and the Post-Structuralist. Are the two positions reconcilable in the cultural context of the 21st century?",4,01/04/2006,"History and Culture of Publishing","essay","Publishing","SS","D",3214,107,16,0,0,7,0,0,0,0,30,6.7,"simple assignment","f",1984,"English","UKa","MA Publishing",1,1
"3049","3049a","ELECTRONIC DISTRIBUTION SYSTEMS: IMPACT ON TOURISM",4,01/12/2005,"Electronic distribution","critique","HLTM","SS","D",6598,256,35,0,0,0,0,0,0,0,25.8,7.3,"simple assignment","m",1981,"English","OSa","MSc International Hotel and Tourism Management",1,1
"3049","3049b","ECOTOURISM AND ECO-LODGE POTENTIALS IN PAKISTAN",4,01/11/2005,"International Marketing Management","case study","HLTM","SS","D",6137,284,51,0,0,0,0,0,0,0,21.6,5.6,"simple assignment","m",1981,"English","OSa","MSc International Hotel and Tourism Management",1,1
"3049","3049c","Much ado about Models Using Consumer Behavious Models in Shakespeare's Globe Theatre",4,01/12/2005,"Tourist Consumer Behaviour","case study","HLTM","SS","M",3059,133,10,0,4,0,0,0,0,0,23,13.3,"simple assignment","m",1981,"English","OSa","MSc International Hotel and Tourism Management",1,0
"3050","3050a"," ",4,01/12/2005,"Electronic distribution","methodology recount","HLTM","SS","M",4767,186,29,1,0,0,0,1,0,0,25.6,6.4,"simple assignment","f",1977,"Chinese unspecified","OSa","MSc International Travel and Tourism Management",1,1
"3050","3050b"," ",4,01/12/2005,"Tourist Consumer Behaviour","critique","HLTM","SS","M",3098,108,14,0,1,0,0,0,0,0,28.7,7.7,"simple assignment","f",1977,"Chinese unspecified","OSa","MSc International Travel and Tourism Management",1,1
"3052","3052a","Coursework 2",3,01/10/2005,"Systems Programming","design specification","Computer Science","PS","M",723,48,25,0,2,0,6,1,0,0,15.1,1.9,"simple assignment","m",1985,"French","OSa","Computing",1,1
"3052","3052b","Coursework 3 - Project Title: DirSync",3,01/12/2005,"Systems Programming","design specification","Computer Science","PS","D",2553,155,73,0,5,0,12,3,12,0,16.5,2.1,"simple assignment","m",1985,"French","OSa","Computing",1,1
"3052","3052c","Coursework 4 -Project Title: DirSync",3,01/12/2005,"Systems Programming","design specification","Computer Science","PS","D",1930,144,73,0,1,0,21,1,17,0,13.4,2,"simple assignment","m",1985,"French","OSa","Computing",1,1
"3052","3052d","Coursework 1",3,01/11/2005,"Computer Graphics","design specification","Computer Science","PS","D",1439,74,29,0,1,0,1,0,12,0,19.4,2.6,"simple assignment","m",1985,"French","OSa","Computing",1,1
"3052","3052e","Coursework",3,01/12/2005,"Distributed client-server systems","design specification","Computer Science","PS","M",2528,141,61,0,7,0,5,1,6,0,17.9,2.3,"simple assignment","m",1985,"French","OSa","Computing",1,1
"3052","3052f","Final report",3,01/12/2005,"BSc computing project","methodology recount","Computer Science","PS","M",11375,639,300,0,17,2,65,0,16,1,17.8,2.1,"simple assignment","m",1985,"French","OSa","Computing",1,1
"3053","3053a","How does Japanese Anime portray women's characters, as 'weak and vulnerable' or 'strong and heroic'?",3,01/12/2005,"Japan at play","essay","Anthropology","SS","D",1829,93,23,0,14,0,0,0,0,0,19.7,4,"simple assignment","f",1984,"English","UKa","BA Anthropology/Environmental Design &amp; Conservation",1,0
"3053","3053b","What is meant by the term ""human-wildlife conflict"" ? Is this a phenomenon that only occurs within tropical regions of world?",3,01/12/2005,"Human Resource Ecology","essay","Anthropology","SS","M",2115,108,27,0,0,0,0,0,0,0,19.6,4,"simple assignment","f",1984,"English","UKa","BA Anthropology/Environmental Design &amp; Conservation",1,0
"3055","3055a","Write an essay using the ethnography, 'Traveller Gypsies', to show how ideas about dirt and cleanliness, pollution and/or taboo may be related to systems of classification",1,01/11/2005,"Introduction to Social Anthropology","essay","Anthropology","SS","D",1525,55,9,0,0,1,0,0,0,0,27.7,6.1,"simple assignment","f",1986,"English","UKa","BA Anthropology/Psychology",1,0
"3057","3057a","Great and Strong",3,01/10/2005,"Advanced Textual Analysis","essay","English","AH","D",1383,65,16,0,0,2,0,0,0,0,21.3,4.1,"simple assignment","f",1985,"French","OSa","MA English Studies in France",1,0
"3057","3057b","ASSIGNMENT 1 : Analysis of single text, Construction of another in response, Critical comparison",3,01/03/2006,"Language through Literature","essay","English","AH","D",1339,43,7,0,0,2,0,0,0,0,31.1,6.1,"simple assignment","f",1985,"French","OSa","MA English Studies in France",1,0
"3058","3058a","Discuss the knowledge, skills and attitudes used by the professional practitioner in promoting patient nutrition",1,01/12/2005,"Introduction to professional Practice","essay","Health","LS","M",1077,33,12,0,0,0,0,0,0,0,32.6,2.8,"simple assignment","f",1983,"English","UK5","BSc Adult Nursing",1,1
"3058","3058b","Partnerships in Practice: Responding to Others in Health and Social Care",1,01/12/2005,"Partnerships in Practice 1","essay","Health","LS","M",2564,88,26,0,0,0,0,0,0,0,29.1,3.4,"simple assignment","f",1983,"English","UK5","BSc Adult Nursing",1,1
"3058","3058c","Describe the physiological effects that Type 1 Diabetes has already had, and will have in the future, on Alice",1,01/12/2005,"Development of the Human Body and Mind","case study","Health","LS","D",2523,83,25,0,0,0,0,0,0,0,30.4,3.3,"simple assignment","f",1983,"English","UK5","BSc Adult Nursing",1,1
"3059","3059a","Responding to Others",1,01/12/2004,"Partnerships in Practice 1","narrative recount","Health","LS","M",3391,123,52,0,0,0,0,4,26,0,27.6,2.4,"simple assignment","f",1985,"English","UKa","BSc Children's Nursing",1,1
"3059","3059b","A Critical Review of Two Research Papers Utilising the Critical Appraisal Skills Programme",2,01/12/2005,"Research Awareness and Critical Appraisal","critique","Health","LS","M",3222,121,43,0,0,2,0,3,9,1,26.6,2.8,"simple assignment","f",1985,"English","UKa","BSc Children's Nursing",2,0
"3060","3060a","There is a growing trend in the zoological, veterinary and laboratory animal community to recognise the value of using operant conditioning as an animal care and",4,01/06/2004,"Captive Management and Rehabilitation","essay","Anthropology","SS","M",2303,128,21,0,0,0,0,0,0,0,18,6.1,"simple assignment","f",1976,"English","UKa","MSc Primate Conservation",1,0
"3060","3060b","Compare and contrast the methods used in determining population density of primates. How do the results differ? Which method seems most accurate?",4,01/03/2004,"Primate Conservation - Research Methods","critique","Anthropology","SS","M",1116,61,9,0,0,0,0,0,0,0,18.3,6.8,"simple assignment","f",1976,"English","UKa","MSc Primate Conservation",1,0
"3060","3060c","Outline and discuss patterns of geographic distribution among primates",4,01/12/2004,"Primate Diversity, Bio-geography and Status","essay","Anthropology","SS","M",2104,105,14,0,0,0,0,0,0,0,20,7.5,"simple assignment","f",1976,"English","UKa","MSc Primate Conservation",1,0
"3060","3060d","Why do individuals disperse from their natal groups? Describe different dispersal strategies. What are the genetic consequences for the individual, the social group, species population structure and conservation?",4,01/03/2004,"Genetics and Population Management","essay","Anthropology","SS","M",2089,92,15,0,0,0,0,0,0,0,22.7,6.1,"simple assignment","f",1976,"English","UKa","MSc Primate Conservation",1,0
"3061","3061a"," ",3,01/10/2005,"Advanced Textual Analysis","essay","English","AH","M",1243,53,7,0,0,0,0,0,0,0,23.5,7.6,"simple assignment","f",1983,"German","OSa","Erasmus/Modular Diploma in Advanced Study",1,0
"3061","3061b"," ",3,01/12/2005,"Advanced Textual Analysis","essay","English","AH","D",2580,103,13,0,0,0,0,0,0,0,25,7.9,"simple assignment","f",1983,"German","OSa","Erasmus/Modular Diploma in Advanced Study",1,0
"3061","3061c"," ",3,01/03/2006,"Higher English language skills","methodology recount","OTHER","AH","D",1170,47,14,1,0,0,0,0,0,0,24.9,3.4,"simple assignment","f",1983,"German","OSa","Erasmus/Modular Diploma in Advanced Study",1,1
"3061","3061d","What does the TOT (Tip of the Tongue) experience tell us about the way words may be retrieved in the brain and about speech production?",3,01/12/2005,"Psycholinguistics","essay","Linguistics","AH","D",2047,74,8,0,0,0,0,0,0,0,27.7,9.3,"simple assignment","f",1983,"German","OSa","Erasmus/Modular Diploma in Advanced Study",1,0
"3061","3061e","Assignment 2: Critical Review Task",3,01/10/2005,"Psycholinguistics","critique","Linguistics","AH","D",1013,34,4,0,0,0,0,0,0,0,29.8,8.5,"simple assignment","f",1983,"German","OSa","Erasmus/Modular Diploma in Advanced Study",1,0
"3062","3062a","Coursework 1",1,01/10/2005,"Structured programming","design specification","Computer Science","PS","D",948,65,38,0,0,0,14,17,3,0,14.6,1.7,"simple assignment","m",1980,"English","UKa","BSc Computing",1,1
"3063","3063a","Behavioural observation report : activity of an adolescent female chimpanzee",4,01/10/2005,"Research methods","methodology recount","Anthropology","SS","M",1214,54,15,2,2,0,0,0,0,0,22.5,3.6,"simple assignment","f",1974,"English","UKa","MSc Primate Conservation",1,1
"3063","3063b","Census critique",4,01/11/2005,"Research methods","literature survey","Anthropology","SS","M",1075,61,8,0,0,0,0,0,0,0,17.6,7.6,"simple assignment","f",1974,"English","UKa","MSc Primate Conservation",1,0
"3063","3063c","Research proposal",4,01/12/2005,"Research methods","proposal","Anthropology","SS","M",5640,222,60,2,2,1,0,0,0,1,25.4,3.7,"simple assignment","f",1974,"English","UKa","MSc Primate Conservation",1,1
"3063","3063d"," ",4,01/10/2005,"Human wildlife conflict issues","essay","Anthropology","SS","M",2040,85,22,0,0,0,0,0,6,0,24,3.9,"simple assignment","f",1974,"English","UKa","MSc Primate Conservation",1,1
"3064","3064a","2.1: Reflective Statement 2",1,01/03/2004,"Fundamentals of Occupational Therapy","narrative recount","Health","LS","M",536,21,6,0,0,0,0,0,0,0,25.5,3.5,"simple assignment","f",1984,"English","UKa","BSc Occupational Therapy",1,0
"3064","3064b","Viva case study: May",1,01/03/2004,"Fundamentals of Occupational Therapy","case study","Health","LS","M",1091,56,29,0,0,0,0,3,10,0,19.5,1.9,"simple assignment","f",1984,"English","UKa","BSc Occupational Therapy",1,1
"3064","3064c","2.1: Reflective Statement 1",1,01/12/2003,"Fundamentals of Occupational Therapy","empathy writing","Health","LS","M",521,25,8,0,0,0,0,0,0,0,20.8,3.1,"simple assignment","f",1984,"English","UKa","BSc Occupational Therapy",1,0
"3064","3064d","Professional skills: A multi-professional approach",1,01/03/2004,"Professional skills: A multiprofessional approach","essay","Health","LS","D",2515,114,33,0,1,0,0,0,6,0,22.1,3.5,"simple assignment","f",1984,"English","UKa","BSc Occupational Therapy",1,1
"3064","3064e","Health People and Society - Essay Assignment",1,01/02/2004,"Health, people and society","essay","Health","LS","D",2997,129,29,0,0,0,0,0,0,0,23.2,4.4,"simple assignment","f",1984,"English","UKa","BSc Occupational Therapy",1,1
"3064","3064f","Case study 4: Michelle",2,01/03/2005,"Enabling Occupational Performance","case study","Health","LS","M",1914,85,41,0,0,0,0,0,23,0,22.5,2.1,"simple assignment","f",1984,"English","UKa","BSc Occupational Therapy",1,1
"3064","3064g","Individual Reflection on Team Work and Team Working skills",2,01/11/2004,"Partnerships in Practice 2","narrative recount","Health","LS","D",1330,51,11,0,2,1,0,0,0,0,26.1,4.6,"simple assignment","f",1984,"English","UKa","BSc Occupational Therapy",1,1
"3064","3064h","Research Proposal 1: randomised Controlled Trial",2,01/02/2005,"Research Methods and Analysis","proposal","Health","LS","D",2058,80,37,2,0,0,0,4,12,0,25.7,2.2,"simple assignment","f",1984,"English","UKa","BSc Occupational Therapy",1,1
"3064","3064i","Research Proposal 2: Qualitative study using semi-structured interviews",2,01/04/2005,"Research Methods and Analysis","proposal","Health","LS","D",2168,90,38,2,0,0,0,2,12,0,24.1,2.4,"simple assignment","f",1984,"English","UKa","BSc Occupational Therapy",1,1
"3066","3066a","An analysis of the formal features of Aphra Behn's 'Song: ~On her lovin two equally'",1,01/02/2006,"Approaching Poetry","essay","English","AH","M",516,27,6,0,0,0,0,0,0,0,19.1,4.5,"simple assignment","f",1987,"English","UKa","BA English Studies and Sociology",1,0
"3066","3066b","Compare Douglas Dunn's 'The Kaleidoscope ' and Lavinia Greenlaw's 'Underworld'",1,01/04/2006,"Approaching Poetry","essay","English","AH","M",1050,51,9,0,0,0,0,0,0,0,20.6,5.7,"simple assignment","f",1987,"English","UKa","BA English Studies and Sociology",1,0
"3066","3066c","UK Magazine publishing portfolio",1,01/04/2006,"Introduction to magazine publishing","explanation + explanation + explanation + explanation","Publishing","SS","M",2065,119,24,0,0,0,0,0,0,0,17.4,5,"compound assignment consisting of 4 parts (see notesStmt for details)","f",1987,"English","UKa","BA English Studies and Sociology",4,0
"3066","3066d","Discuss the use of time in ├é┬¡two out of the three major literary genres (poetry, drama and the novel) represented on the course",1,01/04/2006,"Reading Narrative","essay","English","AH","M",1603,78,16,0,0,3,0,0,0,0,20.6,4.9,"simple assignment","f",1987,"English","UKa","BA English Studies and Sociology",1,0
"3066","3066e","Short analysis of 'The Long Small Room' including rewrite and commentary",2,01/11/2006,"Advanced Textual Analysis: Poetry, Prose and Drama","essay","English","AH","M",1276,62,13,0,0,2,0,0,0,0,20.6,4.8,"simple assignment","f",1987,"English","UKa","BA English Studies and Sociology",1,0
"3066","3066f","A Comparative Analysis of Passages A and C",2,01/10/2006,"Advanced Textual Analysis: Poetry, Prose and Drama","essay","English","AH","M",2532,117,21,0,0,0,0,0,0,0,21.6,5.6,"simple assignment","f",1987,"English","UKa","BA English Studies and Sociology",1,0
"3066","3066g","'It is simply a way of controlling, of ordering, of giving a shape and significance to the immense panorama of futility and anarchy which is contemporary history' - Eliot on the structure of Joyce's Ulysses.",2,01/04/2006,"Modern Literature 1900-1955","essay","English","AH","M",3020,115,17,0,0,2,0,0,0,0,26.3,6.8,"simple assignment","f",1987,"English","UKa","BA English Studies and Sociology",1,0
"3067","3067a","Discuss the use of form as a means of ordering and/or articulating the experience of modern life in any two or more texts from the course",4,01/12/2005,"Marketing Management for Publishing","proposal","Publishing","SS","D",2548,139,75,2,6,1,0,7,38,0,18.3,1.9,"simple assignment","f",1964,"Chinese unspecified","OSa","MA Publishing",1,1
"3067","3067b","What has Google Book Search brought to tInternational Publishing?",4,01/03/2006,"International Publishing Management","critique","Publishing","SS","D",958,53,18,0,0,0,0,1,10,0,18.1,2.9,"simple assignment","f",1964,"Chinese unspecified","OSa","MA Publishing",1,0
"3067","3067c","The bigger, the better?",4,01/03/2006,"International Publishing Management","critique","Publishing","SS","D",972,56,23,0,0,0,0,0,14,0,17.4,2.4,"simple assignment","f",1964,"Chinese unspecified","OSa","MA Publishing",1,1
"3068","3068a","Compare 'The Kaleidoscope' by Douglas Dunn and 'On Re-Recording Mozart' by Susan Wicks",1,01/03/2006,"Approaching Poetry","essay","English","AH","M",1046,43,10,0,0,4,0,0,0,0,24.3,4.3,"simple assignment","f",1986,"English","UKa","BA English studies and History",1,0
"3068","3068b","Discuss the use of Time in two out of the three major literary genres represented in the course",1,01/10/2005,"Reading Narrative","essay","English","AH","M",1639,78,9,0,0,4,0,0,0,0,21,8.7,"simple assignment","f",1986,"English","UKa","BA English studies and History",1,0
"3069","3069a","Viva Case Study - Deirdre",1,01/03/2005,"Fundamentals of Occupational Therapy","proposal","Health","LS","M",1044,49,11,0,0,0,0,0,6,0,21.3,4.5,"simple assignment","f",1985,"English","UKa","BSc Occupational Therapy",1,1
"3069","3069b","The responding to others interview write-up",1,01/11/2004,"Partnerships in Practice 1","narrative recount","Health","LS","M",1680,59,12,0,0,0,0,0,0,0,28.5,4.9,"simple assignment","f",1985,"English","UKa","BSc Occupational Therapy",1,1
"3069","3069c","How can sociology and psychology help health and social care prof..",1,01/03/2005,"Applied Social Science for Health and Social Care","essay","Health","LS","M",3282,140,16,0,0,0,0,0,0,0,23.4,8.8,"simple assignment","f",1985,"English","UKa","BSc Occupational Therapy",1,0
"3069","3069d","Research proposals outlining the design of a astudy",2,01/11/2005,"Research Methods and Analysis","proposal","Health","LS","M",3292,123,19,0,0,0,0,0,0,0,26.8,6.5,"compound assignment consisting of 2 parts (see notesStmt for details)","f",1985,"English","UKa","BSc Occupational Therapy",2,0
"3071","3071a","The Magic Box by Kit Wright",3,01/03/2006,"Language through Literature","essay","English","AH","M",1110,31,8,0,0,1,0,0,0,0,35.8,3.9,"simple assignment","m",1984,"French","OSa","BA English Studies",1,0
"3072","3072a","Assignment 2: report writing",1,01/11/2004,"Computer Systems","exercise","Computer Science","PS","D",771,40,18,0,0,0,0,0,0,0,19.3,2.2,"simple assignment","f",1985,"French","OSa","BSc Computing Science",1,1
"3072","3072b","Assignment 2",1,01/11/2004,"Structured programming","design specification","Computer Science","PS","M",2327,247,221,3,0,0,1,0,206,0,9.4,1.1,"simple assignment","f",1985,"French","OSa","BSc Computing Science",1,1
"3072","3072c","Assignment 1",1,01/10/2004,"Structured programming","design specification","Computer Science","PS","D",848,122,120,3,5,0,1,4,113,0,7,1,"simple assignment","f",1985,"French","OSa","BSc Computing Science",1,1
"3073","3073a","Hockney Management Company",4,01/11/2006,"International Marketing","case study","HLTM","SS","M",4292,115,40,1,0,0,0,0,0,0,37.3,2.9,"simple assignment","f",1982,"Chinese unspecified","OSa","MSc International Hotel and Tourism Marketing Management",1,1
"3073","3073b","Visual Communication",4,01/01/2007,"Contemporary issues in international hospitality and tourism","essay","HLTM","SS","M",5472,140,34,1,0,0,0,0,0,1,39.1,4.1,"simple assignment","f",1982,"Chinese unspecified","OSa","MSc International Hotel and Tourism Marketing Management",1,1
"3073","3073c","Environmental scanning of hotel sectores in north america",4,01/02/2007,"Strategic management","critique","HLTM","SS"," ",5549,176,38,0,0,0,0,0,0,0,31.5,4.6,"simple assignment","f",1982,"Chinese unspecified","OSa","MSc International Hotel and Tourism Marketing Management",1,1
"3074","3074a"," ",3,01/03/2006,"Managing people in int'l hosp. and tourism industries","essay","HLTM","SS","D",1916,99,12,0,0,2,0,0,0,0,19.4,8.3,"simple assignment","f",1981,"German","OSa","BSc International Tourism Management",1,0
"3075","3075a","How can Revenue Management be implemented so that all types of customers will perceive it as fair and reasonable?",2,01/03/2006,"Revenue and Profit management for Hospitality and Tourism","essay","HLTM","SS","D",1176,44,11,0,0,1,0,0,0,0,26.7,4,"simple assignment","f",1984,"English","UKa","BSc International Hospitality management",1,0
"3075","3075b","Commercial hosts, need to offer ""genuine"" hospitality?",1,01/12/2003,"Understanding Hospitality Businesses","essay","HLTM","SS","D",2384,94,15,0,2,0,0,0,0,0,25.4,6.3,"simple assignment","f",1984,"English","UKa","BSc International Hospitality management",1,0
"3076","3076a","Health promotion resource - a supporting paper",2,01/12/2004,"Lifespan and diversity II","narrative recount","Health","LS","M",2366,99,13,0,0,0,0,0,0,0,23.9,7.6,"simple assignment","m",1978,"English","UKa","BSc Adult Nursing",1,0
"3076","3076b","Stage 2: Critical analysis of my key personal characteristic - Anxiety",3,01/12/2005,"Integrated Professional Practice","narrative recount","Health","LS","M",1601,67,11,0,0,1,0,0,0,0,23.9,6.1,"simple assignment","m",1978,"English","UKa","BSc Adult Nursing",1,0
"3076","3076c","A reflective account of a decision made in practice incorporating critical analysis of the evidence that was/could have been used to inform the decision.",3,01/12/2005,"Making Decisions and Using Evidence in Adult Nursing","narrative recount","Health","LS","D",2803,113,14,0,0,0,0,0,0,0,24.8,8.1,"simple assignment","m",1978,"English","UKa","BSc Adult Nursing",1,0
"3079","3079a","How do patients feel about their regime of exercise or exercise and splinting that they are currently following for treatment of rheumatoid arthritis (RA) of the hand?",2,01/12/2004,"Research Methods and Analysis","proposal","Health","LS","M",1404,66,18,0,0,0,0,0,3,0,21.3,3.7,"simple assignment","f",1976,"English","UKa","BSc Physiotherapy",1,1
